Time,P_active,P_reactive,Papperant,Vrms,Irms,P,Q,S,theta_rad
2018-12-13 11:23:01.414847232,396.4210161373791,824.149681419689,914.5339356303664,229.62784675796902,3.9826787061862667,880.6546992258994,246.61634201915297,914.5339356303664,0.27304347826086955
2018-12-13 11:23:01.436059136,399.6919830125515,825.415408764565,917.0955666180486,229.62784675796902,3.9938342825845514,901.9436983816538,166.01759924810352,917.0955666180486,0.1820289855072464
2018-12-13 11:23:01.457271296,391.6628089770486,818.9199312614153,907.7607668064275,229.62784675796902,3.9531824193919305,874.1324448610674,244.78986619998432,907.7607668064275,0.27304347826086955
2018-12-13 11:23:01.478483456,385.14830507144035,830.3706925036454,915.3440357965889,229.62784675796902,3.9862065891397496,881.4347889420188,246.83479639452307,915.3440357965889,0.27304347826086955
2018-12-13 11:23:01.499695616,400.2916464073752,822.7906022233157,914.9960531557136,229.62784675796902,3.9846911690990696,899.8788722000122,165.6375339666942,914.9960531557138,0.1820289855072464
2018-12-13 11:23:01.520907520,393.73557355090924,827.2006629978442,916.126977412813,229.62784675796902,3.9896162000701234,882.1887262063283,247.04592710261937,916.126977412813,0.27304347826086955
2018-12-13 11:23:01.542119680,397.54685902024175,826.1699904299076,916.8426027425937,229.62784675796902,3.9927326571544204,882.8778409400775,247.23890507118995,916.8426027425938,0.27304347826086955
2018-12-13 11:23:01.563331840,400.5832432202535,822.1862711487119,914.5803404919001,229.62784675796902,3.9828807934426202,899.4700277664415,165.56227941205944,914.5803404919001,0.1820289855072464
2018-12-13 11:23:01.584846848,394.82585273835286,828.9676085995413,918.1910204841963,229.62784675796902,3.998604844524726,884.1763060646585,247.60252400099876,918.1910204841964,0.27304347826086955
2018-12-13 11:23:01.606059008,406.2189568785619,819.817889620739,914.9400051750438,229.62784675796902,3.9844470872881694,899.8237502205671,165.62738785811817,914.9400051750437,0.1820289855072464
2018-12-13 11:23:01.627271168,402.3881563302951,824.7737682583991,917.6971162437274,229.62784675796902,3.996453954519693,902.535309456763,166.12649501460697,917.6971162437274,0.1820289855072464
2018-12-13 11:23:01.648483328,404.15861711988845,821.4113159172402,915.4565733606116,229.62784675796902,3.9866966758849407,900.3317838832698,165.72089982474142,915.4565733606116,0.1820289855072464
2018-12-13 11:23:01.669695488,399.0739407622743,823.6295318810375,915.2188896554245,229.62784675796902,3.9856615936484308,900.0980270885532,165.6778730350023,915.2188896554245,0.1820289855072464
2018-12-13 11:23:01.690907392,402.05529764435084,822.7918757345635,915.7701311675812,229.62784675796902,3.98806218016239,900.640161219688,165.7776617547228,915.7701311675813,0.1820289855072464
2018-12-13 11:23:01.712119552,395.8301150082523,826.850699502663,916.7134553476835,229.62784675796902,3.9921702367131124,882.7534778565555,247.20407874395025,916.7134553476835,0.27304347826086955
2018-12-13 11:23:01.733331712,399.3514961375944,821.6209270327372,913.5330126522356,229.62784675796902,3.978319814212743,898.4400034379971,165.37268646243044,913.5330126522356,0.1820289855072464
2018-12-13 11:23:01.754543872,402.91551485578407,821.9614736885732,915.402412242721,229.62784675796902,3.9864608111209088,900.2785175926488,165.7110952862701,915.402412242721,0.1820289855072464
2018-12-13 11:23:01.775755776,396.250404524928,825.1019981142181,915.3183546604122,229.62784675796902,3.986094751065495,881.4100591727076,246.82787113170227,915.3183546604123,0.27304347826086955
2018-12-13 11:23:01.796967936,399.6541651935732,824.4231289464759,916.186087701876,229.62784675796902,3.9898736178436973,901.0492454946141,165.85296045611096,916.186087701876,0.1820289855072464
2018-12-13 11:23:01.818180096,402.8643509144797,822.0113317793567,915.4246636460134,229.62784675796902,3.9865577131456704,900.3004013675903,165.71512335563276,915.4246636460135,0.1820289855072464
2018-12-13 11:23:01.839392256,397.25614508724294,824.0967820123155,914.8485945404466,229.62784675796902,3.984049005627396,880.9577014842293,246.7011940146497,914.8485945404466,0.27304347826086955
2018-12-13 11:23:01.860604160,400.53849443735527,822.1585228804041,914.5357960577767,229.62784675796902,3.982686808110474,899.4262192767726,165.554215737692,914.5357960577767,0.1820289855072464
2018-12-13 11:23:01.881816320,393.7509208825204,827.206103897499,916.1384862678309,229.62784675796902,3.989666319666594,882.1998087117,247.04903061973863,916.138486267831,0.27304347826086955
2018-12-13 11:23:01.903028480,397.72344712150965,825.2668634843053,916.1055268665501,229.62784675796902,3.989522785675634,882.1680703032159,247.04014267511204,916.1055268665502,0.27304347826086955
2018-12-13 11:23:01.924240640,401.0604675397984,826.7467201768392,918.8904384889432,229.62784675796902,4.001650720774587,903.708916132434,166.3425166610867,918.8904384889432,0.1820289855072464
2018-12-13 11:23:01.945452800,403.4137019066916,823.3813847100945,916.8966787883866,229.62784675796902,3.992968151440311,901.7480964932814,165.9815954975654,916.8966787883866,0.1820289855072464
2018-12-13 11:23:01.966664704,398.2962708974352,823.4921574011627,914.7563898175429,229.62784675796902,3.983647465813277,899.6431684789775,165.59414881308626,914.7563898175429,0.1820289855072464
2018-12-13 11:23:01.987876864,401.57646583725574,824.0635781245945,916.7030264517787,229.62784675796902,3.9921248202009076,901.5576435993431,165.94653950429418,916.7030264517787,0.1820289855072464
2018-12-13 11:23:02.009089024,395.3551792254464,828.3789084440064,917.8874297512023,229.62784675796902,3.9972827455838513,883.8839619588399,247.52065668790632,917.8874297512024,0.27304347826086955
2018-12-13 11:23:02.030301184,399.23946604152195,824.0493338665891,915.668857115436,229.62784675796902,3.98762114457557,900.5405603749487,165.75932857809948,915.6688571154361,0.1820289855072464
2018-12-13 11:23:02.051513088,401.90039435845955,824.4054534204305,917.1522657742448,229.62784675796902,3.9940812001818586,901.9994607781763,166.027863235995,917.1522657742448,0.1820289855072464
2018-12-13 11:23:02.072725248,395.66700829275976,827.8853541800662,917.5764497398549,229.62784675796902,3.9959284672777224,883.5845023131246,247.4367967567965,917.5764497398549,0.27304347826086955
2018-12-13 11:23:02.093937408,399.6056405361949,821.9344869137863,913.926128703284,229.62784675796902,3.9800317845011848,898.8266245905596,165.4438504560169,913.926128703284,0.1820289855072464
2018-12-13 11:23:02.115452416,402.56997585382146,822.5529982665668,915.7816445071745,229.62784675796902,3.9881123192886148,900.6514843407143,165.7797459617217,915.7816445071745,0.1820289855072464
2018-12-13 11:23:02.136664576,396.467433674473,824.2945251226387,914.6845850409741,229.62784675796902,3.9833347651648907,880.7997677752647,246.65696665332337,914.6845850409741,0.27304347826086955
2018-12-13 11:23:02.157876736,400.038465454591,821.6469261293767,913.8569062282767,229.62784675796902,3.97973032944691,898.758545780246,165.4313194292264,913.8569062282767,0.1820289855072464
2018-12-13 11:23:02.179088896,403.21642205457397,824.3273063417986,917.6595180104753,229.62784675796902,3.996290219006849,902.4983324057486,166.11968877908728,917.6595180104753,0.1820289855072464
2018-12-13 11:23:02.200301056,397.29728905226114,826.3027953438822,916.8541026146905,229.62784675796902,3.9927827376314147,882.8889147953035,247.24200616594402,916.8541026146905,0.27304347826086955
2018-12-13 11:23:02.221512960,400.3310226674483,821.7438744569109,914.0721650490296,229.62784675796902,3.9806677541704016,898.9702481850621,165.47028674510838,914.0721650490298,0.1820289855072464
2018-12-13 11:23:02.242725120,393.6557379893356,828.449471087302,917.2204567042531,229.62784675796902,3.994378162989162,883.2416971667216,247.34079845995484,917.2204567042531,0.27304347826086955
2018-12-13 11:23:02.263937280,397.80891673425344,826.3765057593479,917.1423354661531,229.62784675796902,3.9940379549560205,883.1664699577993,247.31973202029238,917.1423354661531,0.27304347826086955
2018-12-13 11:23:02.285149440,400.9246887836302,822.0848287186884,914.638765680575,229.62784675796902,3.98313522769134,899.5274876786582,165.57285585568485,914.6387656805751,0.1820289855072464
2018-12-13 11:23:02.306361344,394.07689258510095,826.1916061374407,915.3628610127752,229.62784675796902,3.9862885705564293,881.4529167713454,246.83987286656276,915.3628610127752,0.27304347826086955
2018-12-13 11:23:02.327573504,398.27198938887267,822.4516072402009,913.8091834643379,229.62784675796902,3.979522502893587,898.7116114717937,165.42268039640692,913.8091834643379,0.1820289855072464
2018-12-13 11:23:02.348785664,401.8630586027759,826.3679175690124,918.9003499057578,229.62784675796902,4.001693883731321,903.7186637969777,166.3443108793608,918.9003499057578,0.1820289855072464
2018-12-13 11:23:02.369997824,395.5325068580268,827.7840554923229,917.4270578682057,229.62784675796902,3.995277884720953,883.4406447167378,247.3965112348731,917.4270578682057,0.27304347826086955
2018-12-13 11:23:02.391209728,399.30106449125935,825.6565408209741,917.1423354661531,229.62784675796902,3.9940379549560205,901.9896945344692,166.02606559791977,917.1423354661532,0.1820289855072464
2018-12-13 11:23:02.412421888,402.3529842383728,823.0068803797083,916.0940175974646,229.62784675796902,3.9894726642759513,900.958696533845,165.83629342788262,916.0940175974646,0.1820289855072464
2018-12-13 11:23:02.433634048,404.60347014483904,821.5132084119527,915.7444619808226,229.62784675796902,3.987950394126328,900.614916128465,165.77301497971325,915.7444619808226,0.1820289855072464
2018-12-13 11:23:02.454846208,399.6842750604845,824.5372862564368,916.3019459532726,229.62784675796902,3.9903781657590844,901.1631895845828,165.87393374335613,916.3019459532726,0.1820289855072464
2018-12-13 11:23:02.476058368,402.73894096099895,824.7388206161776,917.8195774757426,229.62784675796902,3.996987257573936,902.6557474356746,166.14866360911356,917.8195774757427,0.1820289855072464
2018-12-13 11:23:02.497270272,395.9549047115535,826.1846863210479,916.1667001569878,229.62784675796902,3.989789187557206,882.2269774072523,247.05663887337133,916.1667001569878,0.27304347826086955
2018-12-13 11:23:02.518482432,412.59314668112313,815.6108461686777,914.0318140394334,229.62784675796902,3.9804920306674987,914.0318140394334,0.0,914.0318140394334,0.0
2018-12-13 11:23:02.539694592,393.6172737617282,827.6528391954544,916.4844681891296,229.62784675796902,3.9911730268285672,882.5329736091063,247.1423292853334,916.4844681891295,0.27304347826086955
2018-12-13 11:23:02.560906752,397.541836209594,824.0366491514295,914.9185267998522,229.62784675796902,3.9843535517022426,881.0250430780989,246.72005218637173,914.9185267998522,0.27304347826086955
2018-12-13 11:23:02.582118656,400.7735803671388,825.1702027641304,917.3468952637772,229.62784675796902,3.994928786797682,902.1908746809283,166.06309611877322,917.3468952637772,0.1820289855072464
2018-12-13 11:23:02.603330816,394.02448307366836,825.44969642126,914.6707028124504,229.62784675796902,3.9832743098293566,880.7863998188567,246.6532231242052,914.6707028124504,0.27304347826086955
2018-12-13 11:23:02.624542976,398.4315254588379,825.2847822510467,916.4292947601655,229.62784675796902,3.9909327535788583,901.2884343879102,165.89698711309973,916.4292947601655,0.1820289855072464
2018-12-13 11:23:02.646057984,401.27003554470394,823.4952784637167,916.0579212462944,229.62784675796902,3.9893154692681168,900.9231965514467,165.82975907117978,916.0579212462944,0.1820289855072464
2018-12-13 11:23:02.667270144,395.2198840808542,826.2489073691881,915.9072080192736,229.62784675796902,3.988659132377149,881.9770982484953,246.98666333797289,915.9072080192738,0.27304347826086955
2018-12-13 11:23:02.688482304,398.8961882725569,824.1635163478685,915.6220130038697,229.62784675796902,3.9874171444413196,900.4944902021429,165.75084860368435,915.6220130038698,0.1820289855072464
2018-12-13 11:23:02.709694464,402.0036910276352,822.5598968487368,915.5390496880224,229.62784675796902,3.9870558497768496,900.4128975713974,165.73583013557266,915.5390496880224,0.1820289855072464
2018-12-13 11:23:02.730906368,395.8012528653659,825.6249689500648,915.5955554302286,229.62784675796902,3.987301925080886,881.6769909409635,246.90262203726587,915.5955554302286,0.27304347826086955
2018-12-13 11:23:02.752118528,399.5400956019899,824.6318612785534,916.3241755128904,229.62784675796902,3.9904749726574273,901.1850518767418,165.87795785845864,916.3241755128904,0.1820289855072464
2018-12-13 11:23:02.773330688,402.4201327431055,823.3821752723667,916.4606755301795,229.62784675796902,3.9910694128318935,901.3192966980062,165.90266782979919,916.4606755301796,0.1820289855072464
2018-12-13 11:23:02.794542848,396.51636605311495,821.9874584329266,912.6273118688647,229.62784675796902,3.974375602758609,878.818707022871,246.10219534908518,912.6273118688647,0.27304347826086955
2018-12-13 11:23:02.815755008,157.30432703665397,642.0165946572328,661.0067769090754,229.62784675796902,2.87860024923626,405.6144625056881,521.9261125158865,661.0067769090754,0.9101449275362319
2018-12-13 11:23:02.836966912,31.195730216578024,913.8305310743617,914.3628454324877,229.62784675796902,3.9819336301848396,267.23541209420017,874.439619202057,914.3628454324877,1.2742028985507248
2018-12-13 11:23:02.858179072,398.12612507591274,824.4718447839313,915.5644348211546,229.62784675796902,3.9871663987955794,900.4378633020089,165.74042548965852,915.5644348211546,0.1820289855072464
2018-12-13 11:23:02.879391232,400.622837550708,825.0636401595473,917.1851875605624,229.62784675796902,3.9942245703644494,902.0318386445508,166.03382291579976,917.1851875605624,0.1820289855072464
2018-12-13 11:23:02.900603392,394.5362205220013,825.3347261702055,914.7875379158995,229.62784675796902,3.9837831118109053,880.8989067241539,246.68472927691258,914.7875379158994,0.27304347826086955
2018-12-13 11:23:02.921815296,398.6734866743062,824.3096405798841,915.6565581756,229.62784675796902,3.9875675842604354,900.5284646330373,165.757102157496,915.6565581756001,0.1820289855072464
2018-12-13 11:23:02.943027456,401.89193185679886,824.5630364345409,917.290208137937,229.62784675796902,3.994681921591042,902.1351241160015,166.05283430868184,917.2902081379372,0.1820289855072464
2018-12-13 11:23:02.964239616,395.4405807520365,826.4878204127982,916.2179708978675,229.62784675796902,3.990012465097816,882.2763488052174,247.07046471632341,916.2179708978675,0.27304347826086955
2018-12-13 11:23:02.985451776,399.22723557232456,824.9504104482097,916.4745306452274,229.62784675796902,3.991129750091697,901.3329229046553,165.90517595765553,916.4745306452274,0.1820289855072464
2018-12-13 11:23:03.006663680,402.4288930038808,824.6472607118045,917.6012851581082,229.62784675796902,3.996036622358232,902.4410616521401,166.1091471532205,917.6012851581082,0.1820289855072464
2018-12-13 11:23:03.027875840,396.18831570665355,824.6588868165232,914.8920488822396,229.62784675796902,3.984238243746407,880.9995460444046,246.7129120607498,914.8920488822396,0.27304347826086955
2018-12-13 11:23:03.049088000,400.1177547939442,824.1488049217047,916.1416213420395,229.62784675796902,3.9896799725151175,901.0055137893214,165.84491091517316,916.1416213420395,0.1820289855072464
2018-12-13 11:23:03.070603008,402.99468413637186,822.5766298977748,915.9896437712355,229.62784675796902,3.9890181295681506,900.8560471281887,165.81739911339062,915.9896437712355,0.1820289855072464
2018-12-13 11:23:03.091815168,396.9725305636839,823.3741805193232,914.0745216709641,229.62784675796902,3.980678016958507,880.2123044207698,246.4924548830652,914.0745216709641,0.27304347826086955
2018-12-13 11:23:03.113027328,400.5219250424814,824.7701544047321,916.8771019261746,229.62784675796902,3.9928828967010084,901.7288430717746,165.97805158809342,916.8771019261746,0.1820289855072464
2018-12-13 11:23:03.134239488,403.21000294427546,822.9444174478659,916.4146554278418,229.62784675796902,3.9908690011527903,901.2740369204942,165.89433702199096,916.4146554278419,0.1820289855072464
2018-12-13 11:23:03.155451648,397.5141379476845,825.6997733462921,916.4047171268865,229.62784675796902,3.99082572111905,882.4561769534587,247.12082334173056,916.4047171268865,0.27304347826086955
2018-12-13 11:23:03.176663552,400.77482195057917,822.6194477210553,915.0536671028713,229.62784675796902,3.984942070494397,899.9355342737035,165.64796355499283,915.0536671028713,0.1820289855072464
2018-12-13 11:23:03.197875712,394.50157708448734,822.4419449278828,912.1634980083923,229.62784675796902,3.9723557525225823,878.3720753125784,245.9771217206597,912.1634980083923,0.27304347826086955
2018-12-13 11:23:03.219087872,398.14179044403465,823.8731856252718,915.0321913956444,229.62784675796902,3.984848546527117,899.9144133791026,165.64407590632706,915.0321913956444,0.1820289855072464
2018-12-13 11:23:03.240300032,401.6303602733215,824.4219470776912,917.0487953847655,229.62784675796902,3.9936305998259343,901.8976998830668,166.00913246650939,917.0487953847655,0.1820289855072464
2018-12-13 11:23:03.261511936,395.33042633623273,824.2897276474501,914.1880009562011,229.62784675796902,3.981172204779537,880.3215798253395,246.52305609438142,914.1880009562011,0.27304347826086955
2018-12-13 11:23:03.282724096,399.2621989966285,822.8842112925701,914.6303782087158,229.62784675796902,3.983098701320616,899.5192387810905,165.5713375101683,914.6303782087158,0.1820289855072464
2018-12-13 11:23:03.303936256,402.1924747167137,819.8961915606375,913.2297365145267,229.62784675796902,3.9769990852942314,898.1417379014133,165.31778577582335,913.2297365145268,0.1820289855072464
2018-12-13 11:23:03.325148416,396.27057202821885,823.4157240888251,913.8073215576114,229.62784675796902,3.9795143945271465,879.9550028310857,246.42040078865182,913.8073215576114,0.27304347826086955
2018-12-13 11:23:03.346360320,399.6475532993802,822.0039007276188,914.006881631425,229.62784675796902,3.9803834532089706,898.9060433526972,165.4584687877919,914.006881631425,0.1820289855072464
2018-12-13 11:23:03.367572480,402.85507454530614,820.8203912811348,914.3513142276438,229.62784675796902,3.981883413257726,899.2447853780484,165.52081983909827,914.3513142276439,0.1820289855072464
2018-12-13 11:23:03.388784640,396.7525175639694,823.9922099617711,914.5357960577767,229.62784675796902,3.982686808110474,880.6564907331116,246.61684370835732,914.5357960577767,0.27304347826086955
2018-12-13 11:23:03.409996800,400.8231269650298,821.5237791769565,914.0899840077087,229.62784675796902,3.9807453534639134,898.9877727463809,165.47351242937586,914.0899840077087,0.1820289855072464
2018-12-13 11:23:03.431208960,409.35750744164926,816.5499465925467,913.4152309761047,229.62784675796902,3.9778068900278334,909.6346413015063,83.01929609079141,913.4152309761047,0.0910144927536232
2018-12-13 11:23:03.452420864,397.37295189018346,824.7566765919228,915.4937675794803,229.62784675796902,3.9868586519666476,881.5789738575145,246.875173578072,915.4937675794803,0.27304347826086955
2018-12-13 11:23:03.473633024,400.5402984820117,822.6952176460161,915.0190991698943,229.62784675796902,3.984791531552953,899.9015374576142,165.6417058808172,915.0190991698943,0.1820289855072464
2018-12-13 11:23:03.494845184,394.2742294649265,825.0748941833981,914.4401287300919,229.62784675796902,3.9822701890939416,880.5643674357624,246.59104573029967,914.4401287300919,0.27304347826086955
2018-12-13 11:23:03.516057344,398.2019205829938,822.0743429044751,913.4391029607882,229.62784675796902,3.9779108494779636,898.3476452830774,165.35568642220812,913.4391029607883,0.1820289855072464
2018-12-13 11:23:03.537269248,401.51758714205437,821.1031737825315,914.0168460045599,229.62784675796902,3.9804268467837285,898.9158430986391,165.46027259250548,914.01684600456,0.1820289855072464
2018-12-13 11:23:03.558481408,395.17722395457935,822.5167393666591,912.5233283981338,229.62784675796902,3.973922767999241,878.7185756569662,246.07415481151403,912.5233283981338,0.27304347826086955
2018-12-13 11:23:03.579693568,398.65023712044274,821.1768125989132,912.8271299135976,229.62784675796902,3.975245784870901,897.745782997854,165.2449037515713,912.8271299135976,0.1820289855072464
2018-12-13 11:23:03.601208576,402.1892405667251,819.6919970242122,913.0449907935426,229.62784675796902,3.976194541230467,897.9600444717317,165.28434210628055,913.0449907935426,0.1820289855072464
2018-12-13 11:23:03.622420736,395.8942417937606,824.6586046877975,914.7644860679068,229.62784675796902,3.983682723951514,880.8767088401064,246.67851303691617,914.7644860679068,0.27304347826086955
2018-12-13 11:23:03.643632896,399.6994593824893,821.4132002482602,913.4983871757752,229.62784675796902,3.9781690246767645,898.4059500291337,165.36641837142224,913.4983871757752,0.1820289855072464
2018-12-13 11:23:03.664845056,402.6142115606027,821.761001951071,915.0898030675426,229.62784675796902,3.9850994380139793,899.9710732151253,165.6545050827459,915.0898030675427,0.1820289855072464
2018-12-13 11:23:03.686057216,396.6631427183786,825.735785101082,916.0683574863401,229.62784675796902,3.989360917763119,882.1322778759762,247.03011945320046,916.0683574863401,0.27304347826086955
2018-12-13 11:23:03.707269120,400.137942828158,822.545839539607,914.7087139820343,229.62784675796902,3.983439843627285,899.5962803236235,165.58551827550502,914.7087139820344,0.1820289855072464
2018-12-13 11:23:03.728481280,393.5396580640918,824.5593918102843,913.6583897123412,229.62784675796902,3.978865815326614,879.8115882192362,246.38023931901168,913.6583897123412,0.27304347826086955
2018-12-13 11:23:03.749693440,397.5496411228138,825.0056137409108,915.7947258315561,229.62784675796902,3.988169286788708,881.8687830036112,246.95633100737643,915.7947258315561,0.27304347826086955
2018-12-13 11:23:03.770905600,400.5115144512872,822.8501921315654,915.1458418738611,229.62784675796902,3.9853434798717493,900.0261861717937,165.66464953053125,915.1458418738611,0.1820289855072464
2018-12-13 11:23:03.792117504,394.1852721640202,828.3376711577646,917.3468952637774,229.62784675796902,3.9949287867976824,883.3634517646323,247.37489431340018,917.3468952637774,0.27304347826086955
2018-12-13 11:23:03.813329664,398.1839579813963,823.8673475391622,915.0452834340741,229.62784675796902,3.9849055606855237,899.9272891163654,165.64644589792715,915.0452834340742,0.1820289855072464
2018-12-13 11:23:03.834541824,402.2495105003532,823.282732824035,916.2964186680996,229.62784675796902,3.9903540951367664,901.1577536188969,165.8729331643018,916.2964186680997,0.1820289855072464
2018-12-13 11:23:03.855753984,412.40706794681716,813.5888137565453,912.1438195604206,229.62784675796902,3.9722700553902466,912.1438195604206,0.0,912.1438195604206,0.0
2018-12-13 11:23:03.876965888,398.9384099507051,822.7960521096517,914.409754049696,229.62784675796902,3.982137911232938,899.3022596818756,165.53139893173673,914.409754049696,0.1820289855072464
2018-12-13 11:23:03.898178048,402.1096831975191,823.8683838187062,916.7613163617104,229.62784675796902,3.992378665327946,901.6149704678352,165.95709145902987,916.7613163617104,0.1820289855072464
2018-12-13 11:23:03.919390208,395.75438971553666,826.5289724992856,916.3905714049232,229.62784675796902,3.9907641183031766,882.4425552648198,247.11700875807227,916.3905714049232,0.27304347826086955
2018-12-13 11:23:03.940602368,399.61855713622447,823.4166465919747,915.2649698816244,229.62784675796902,3.98586226715929,900.1433459965862,165.6862147267572,915.2649698816244,0.1820289855072464
2018-12-13 11:23:03.961814528,402.3565084672673,821.6801805836366,914.9038632938041,229.62784675796902,3.984289694002686,899.7882054603281,165.6208452593159,914.9038632938041,0.1820289855072464
2018-12-13 11:23:03.983026432,396.3530100361999,825.9682435521574,916.143683011236,229.62784675796902,3.98968895082165,882.2048129398889,247.05043199129963,916.143683011236,0.27304347826086955
2018-12-13 11:23:04.004238592,412.61164760680134,815.3687597271892,913.8241549006318,229.62784675796902,3.9795877015901095,913.8241549006318,0.0,913.8241549006318,0.0
2018-12-13 11:23:04.025450752,393.894571246328,828.4276384410658,917.303267949248,229.62784675796902,3.9947387954044555,883.3214406395575,247.3631296228817,917.303267949248,0.27304347826086955
